"highTeam","season","lowTeam","id","pred","lowTeamSeed","highTeamSeed","lowSeed","highSeed","lowTeamWins","lowTeamLosses","highTeamWins","highTeamLosses","lowTeamWinRate","highTeamWinRate","lhWinDiff","winalgo","pred.lhWinDiff"
"789","N","524","N_524_789",0.578947368421053,"W15","X11","15","11",22,8,22,11,0.733333333333333,0.666666666666667,0.0666666666666667,0.578947368421053,0.566666666666667
"789","N","714","N_714_789",0.534883720930233,"Z12","X11","12","11",23,10,22,11,0.696969696969697,0.666666666666667,0.0303030303030304,0.534883720930233,0.53030303030303
"789","N","765","N_765_789",0.588235294117647,"X14","X11","14","11",20,7,22,11,0.740740740740741,0.666666666666667,0.0740740740740741,0.588235294117647,0.574074074074074
"789","N","673","N_673_789",0.51219512195122,"W10","X11","10","11",21,10,22,11,0.67741935483871,0.666666666666667,0.010752688172043,0.51219512195122,0.510752688172043
"789","N","577","N_577_789",0.7,"W02","X11","02","11",28,6,22,11,0.823529411764706,0.666666666666667,0.156862745098039,0.7,0.656862745098039
"789","N","660","N_660_789",0.571428571428571,"Z06","X11","06","11",24,9,22,11,0.727272727272727,0.666666666666667,0.0606060606060607,0.571428571428571,0.560606060606061
"789","N","559","N_559_789",0.771428571428571,"Z01","X11","01","11",27,4,22,11,0.870967741935484,0.666666666666667,0.204301075268817,0.771428571428571,0.704301075268817
"789","N","512","N_512_789",0.571428571428571,"X06","X11","06","11",24,9,22,11,0.727272727272727,0.666666666666667,0.0606060606060607,0.571428571428571,0.560606060606061
"789","N","551","N_551_789",0.58974358974359,"X07","X11","07","11",23,8,22,11,0.741935483870968,0.666666666666667,0.0752688172043011,0.58974358974359,0.575268817204301
"789","N","651","N_651_789",0.736842105263158,"Y01","X11","01","11",28,5,22,11,0.848484848484849,0.666666666666667,0.181818181818182,0.736842105263158,0.681818181818182
"789","N","535","N_535_789",0.714285714285714,"X09","X11","09","11",25,5,22,11,0.833333333333333,0.666666666666667,0.166666666666667,0.714285714285714,0.666666666666667
"789","N","676","N_676_789",0.7,"Z03","X11","03","11",28,6,22,11,0.823529411764706,0.666666666666667,0.156862745098039,0.7,0.656862745098039
"789","N","623","N_623_789",0.571428571428571,"X05","X11","05","11",24,9,22,11,0.727272727272727,0.666666666666667,0.0606060606060607,0.571428571428571,0.560606060606061
"789","N","670","N_670_789",0.422222222222222,"X10","X11","10","11",19,13,22,11,0.59375,0.666666666666667,-0.0729166666666666,0.422222222222222,0.427083333333333
"789","N","655","N_655_789",0.65,"X08","X11","08","11",26,7,22,11,0.787878787878788,0.666666666666667,0.121212121212121,0.65,0.621212121212121
"789","N","722","N_722_789",0.5,"W08","X11","08","11",22,11,22,11,0.666666666666667,0.666666666666667,0,0.5,0.5
"789","N","506","N_506_789",0.526315789473684,"Y16a","X11","16","11",20,9,22,11,0.689655172413793,0.666666666666667,0.0229885057471265,0.526315789473684,0.522988505747127
"789","N","511","N_511_789",0.422222222222222,"Y12","X11","12","11",19,13,22,11,0.59375,0.666666666666667,-0.0729166666666666,0.422222222222222,0.427083333333333
"789","N","733","N_733_789",0.55,"W13","X11","13","11",22,9,22,11,0.709677419354839,0.666666666666667,0.0430107526881721,0.55,0.543010752688172
"789","N","662","N_662_789",0.434782608695652,"Z10","X11","10","11",20,13,22,11,0.606060606060606,0.666666666666667,-0.0606060606060606,0.434782608695652,0.439393939393939
"789","N","689","N_689_789",0.666666666666667,"Y14","X11","14","11",24,6,22,11,0.8,0.666666666666667,0.133333333333333,0.666666666666667,0.633333333333333
"789","N","731","N_731_789",0.771428571428571,"W01","X11","01","11",27,4,22,11,0.870967741935484,0.666666666666667,0.204301075268817,0.771428571428571,0.704301075268817
"789","N","539","N_539_789",0.523809523809524,"Z07","X11","07","11",22,10,22,11,0.6875,0.666666666666667,0.0208333333333334,0.523809523809524,0.520833333333333
"789","N","740","N_740_789",0.45,"X16","X11","16","11",18,11,22,11,0.620689655172414,0.666666666666667,-0.0459770114942528,0.45,0.454022988505747
"789","O","539","O_539_789",0.283950617283951,"X08","W05","08","05",23,10,29,5,0.696969696969697,0.852941176470588,-0.155971479500891,0.283950617283951,0.344028520499109
"789","O","680","O_680_789",0.277008310249307,"W14","W05","14","05",20,9,29,5,0.689655172413793,0.852941176470588,-0.163286004056795,0.277008310249307,0.336713995943205
"789","O","751","O_751_789",0.340909090909091,"X14","W05","14","05",21,7,29,5,0.75,0.852941176470588,-0.102941176470588,0.340909090909091,0.397058823529412
"789","O","640","O_640_789",0.733944954128441,"W01","W05","01","05",32,2,29,5,0.941176470588235,0.852941176470588,0.0882352941176471,0.733944954128441,0.588235294117647
"789","O","592","O_592_789",0.231788079470199,"Z10","W05","10","05",21,12,29,5,0.636363636363636,0.852941176470588,-0.216577540106952,0.231788079470199,0.283422459893048
"789","O","535","O_535_789",0.546875,"Z05","W05","05","05",28,4,29,5,0.875,0.852941176470588,0.0220588235294118,0.546875,0.522058823529412
"789","O","683","O_683_789",0.340909090909091,"W15","W05","15","05",27,9,29,5,0.75,0.852941176470588,-0.102941176470588,0.340909090909091,0.397058823529412
"789","O","561","O_561_789",0.518672199170125,"W12","W05","12","05",25,4,29,5,0.862068965517241,0.852941176470588,0.00912778904665312,0.518672199170125,0.509127789046653
"789","O","595","O_595_789",0.296495956873316,"Z09","W05","09","05",22,9,29,5,0.709677419354839,0.852941176470588,-0.143263757115749,0.296495956873316,0.356736242884251
"789","O","651","O_651_789",0.223214285714286,"X09","W05","09","05",20,12,29,5,0.625,0.852941176470588,-0.227941176470588,0.223214285714286,0.272058823529412
"789","O","717","O_717_789",0.264976958525346,"X06","W05","06","05",23,11,29,5,0.676470588235294,0.852941176470588,-0.176470588235294,0.264976958525346,0.323529411764706
"789","O","662","O_662_789",0.321637426900585,"Y04","W05","04","05",22,8,29,5,0.733333333333333,0.852941176470588,-0.119607843137255,0.321637426900585,0.380392156862745
"789","O","617","O_617_789",0.171428571428571,"Y13","W05","13","05",18,15,29,5,0.545454545454545,0.852941176470588,-0.307486631016043,0.171428571428571,0.192513368983957
"789","O","702","O_702_789",0.247641509433962,"Y12","W05","12","05",21,11,29,5,0.65625,0.852941176470588,-0.196691176470588,0.247641509433962,0.303308823529412
"789","O","660","O_660_789",0.256410256410256,"W06","W05","06","05",22,11,29,5,0.666666666666667,0.852941176470588,-0.186274509803922,0.256410256410256,0.313725490196078
"789","O","718","O_718_789",0.340909090909091,"Z14","W05","14","05",24,8,29,5,0.75,0.852941176470588,-0.102941176470588,0.340909090909091,0.397058823529412
"789","O","636","O_636_789",0.733944954128441,"Y01","W05","01","05",32,2,29,5,0.941176470588235,0.852941176470588,0.0882352941176471,0.733944954128441,0.588235294117647
"789","O","731","O_731_789",0.340909090909091,"Z03","W05","03","05",24,8,29,5,0.75,0.852941176470588,-0.102941176470588,0.340909090909091,0.397058823529412
"789","O","606","O_606_789",0.231788079470199,"Y10","W05","10","05",21,12,29,5,0.636363636363636,0.852941176470588,-0.216577540106952,0.231788079470199,0.283422459893048
"789","O","577","O_577_789",0.5,"X01","W05","01","05",29,5,29,5,0.852941176470588,0.852941176470588,0,0.5,0.5
"789","O","673","O_673_789",0.217842323651452,"Z11","W05","11","05",21,13,29,5,0.617647058823529,0.852941176470588,-0.235294117647059,0.217842323651452,0.264705882352941
"789","O","786","O_786_789",0.546875,"Z01","W05","01","05",28,4,29,5,0.875,0.852941176470588,0.0220588235294118,0.546875,0.522058823529412
"789","O","536","O_536_789",0.491228070175439,"Z07","W05","07","05",28,5,29,5,0.848484848484849,0.852941176470588,-0.00445632798573969,0.491228070175439,0.49554367201426
"789","O","637","O_637_789",0.38109756097561,"Z02","W05","02","05",25,7,29,5,0.78125,0.852941176470588,-0.0716911764705882,0.38109756097561,0.428308823529412
"789","O","671","O_671_789",0.340909090909091,"Y05","W05","05","05",24,8,29,5,0.75,0.852941176470588,-0.102941176470588,0.340909090909091,0.397058823529412
"789","O","745","O_745_789",0.264976958525346,"X15","W05","15","05",23,11,29,5,0.676470588235294,0.852941176470588,-0.176470588235294,0.264976958525346,0.323529411764706
"789","O","720","O_720_789",0.399408284023669,"Y02","W05","02","05",27,7,29,5,0.794117647058823,0.852941176470588,-0.0588235294117647,0.399408284023669,0.441176470588235
"789","O","719","O_719_789",0.197628458498024,"Y14","W05","14","05",20,14,29,5,0.588235294117647,0.852941176470588,-0.264705882352941,0.197628458498024,0.235294117647059
"789","O","738","O_738_789",0.482142857142857,"X04","W05","04","05",27,5,29,5,0.84375,0.852941176470588,-0.0091911764705882,0.482142857142857,0.490808823529412
"789","O","586","O_586_789",0.189620758483034,"W16","W05","16","05",19,14,29,5,0.575757575757576,0.852941176470588,-0.277183600713012,0.189620758483034,0.222816399286988
"789","O","676","O_676_789",0.275,"W10","W05","10","05",22,10,29,5,0.6875,0.852941176470588,-0.165441176470588,0.275,0.334558823529412
"789","O","607","O_607_789",0.418060200668896,"Z08","W05","08","05",25,6,29,5,0.806451612903226,0.852941176470588,-0.0464895635673624,0.418060200668896,0.453510436432638
"789","O","722","O_722_789",0.275,"Y07","W05","07","05",22,10,29,5,0.6875,0.852941176470588,-0.165441176470588,0.275,0.334558823529412
"789","O","723","O_723_789",0.359116022099447,"X11","W05","11","05",26,8,29,5,0.764705882352941,0.852941176470588,-0.0882352941176471,0.359116022099447,0.411764705882353
"789","O","603","O_603_789",0.283950617283951,"Y03","W05","03","05",23,10,29,5,0.696969696969697,0.852941176470588,-0.155971479500891,0.283950617283951,0.344028520499109
"789","O","766","O_766_789",0.436893203883495,"X13","W05","13","05",27,6,29,5,0.818181818181818,0.852941176470588,-0.03475935828877,0.436893203883495,0.46524064171123
"789","O","754","O_754_789",0.331412103746398,"Y11","W05","11","05",23,8,29,5,0.741935483870968,0.852941176470588,-0.11100569259962,0.331412103746398,0.38899430740038
"789","O","644","O_644_789",0.275,"Y16","W05","16","05",22,10,29,5,0.6875,0.852941176470588,-0.165441176470588,0.275,0.334558823529412
"789","O","711","O_711_789",0.321637426900585,"Z15","W05","15","05",22,8,29,5,0.733333333333333,0.852941176470588,-0.119607843137255,0.321637426900585,0.380392156862745
"789","O","701","O_701_789",0.555555555555556,"W03","W05","03","05",29,4,29,5,0.878787878787879,0.852941176470588,0.0258467023172906,0.555555555555556,0.525846702317291
"789","O","781","O_781_789",0.462962962962963,"X10","W05","10","05",25,5,29,5,0.833333333333333,0.852941176470588,-0.0196078431372548,0.462962962962963,0.480392156862745
"789","O","714","O_714_789",0.546875,"Y09","W05","09","05",28,4,29,5,0.875,0.852941176470588,0.0220588235294118,0.546875,0.522058823529412
"789","O","757","O_757_789",0.26685393258427,"Y15","W05","15","05",19,9,29,5,0.678571428571429,0.852941176470588,-0.17436974789916,0.26685393258427,0.32563025210084
"789","O","687","O_687_789",0.546875,"Z13","W05","13","05",28,4,29,5,0.875,0.852941176470588,0.0220588235294118,0.546875,0.522058823529412
"789","O","551","O_551_789",0.265822784810127,"W07","W05","07","05",21,10,29,5,0.67741935483871,0.852941176470588,-0.175521821631879,0.265822784810127,0.324478178368121
"789","O","743","O_743_789",0.359116022099447,"X07","W05","07","05",26,8,29,5,0.764705882352941,0.852941176470588,-0.0882352941176471,0.359116022099447,0.411764705882353
"789","O","521","O_521_789",0.371517027863777,"X03","W05","03","05",24,7,29,5,0.774193548387097,0.852941176470588,-0.0787476280834914,0.371517027863777,0.421252371916509
"789","O","514","O_514_789",0.163461538461538,"X16a","W05","16","05",17,15,29,5,0.53125,0.852941176470588,-0.321691176470588,0.163461538461538,0.178308823529412
"789","P","786","P_786_789",0.509803921568627,"W03","X07","03","07",26,7,25,7,0.787878787878788,0.78125,0.00662878787878785,0.509803921568627,0.506628787878788
"789","P","731","P_731_789",0.601910828025478,"Y01","X07","01","07",27,5,25,7,0.84375,0.78125,0.0625,0.601910828025478,0.5625
"789","P","688","P_688_789",0.347258485639687,"X15","X07","15","07",19,10,25,7,0.655172413793103,0.78125,-0.126077586206897,0.347258485639687,0.373922413793103
"789","P","718","P_718_789",0.427480916030534,"X13","X07","13","07",24,9,25,7,0.727272727272727,0.78125,-0.0539772727272727,0.427480916030534,0.446022727272727
"789","P","778","P_778_789",0.348341232227488,"Y06","X07","06","07",21,11,25,7,0.65625,0.78125,-0.125,0.348341232227488,0.375
"789","P","528","P_528_789",0.311440677966102,"Z16","X07","16","07",21,13,25,7,0.617647058823529,0.78125,-0.163602941176471,0.311440677966102,0.336397058823529
"789","P","738","P_738_789",0.5,"Z03","X07","03","07",25,7,25,7,0.78125,0.78125,0,0.5,0.5
"789","P","723","P_723_789",0.557522123893805,"Y09","X07","09","07",27,6,25,7,0.818181818181818,0.78125,0.0369318181818182,0.557522123893805,0.536931818181818
"789","P","636","P_636_789",0.817518248175182,"Z01","X07","01","07",32,2,25,7,0.941176470588235,0.78125,0.159926470588235,0.817518248175182,0.659926470588235
"789","P","551","P_551_789",0.348341232227488,"W12a","X07","12","07",21,11,25,7,0.65625,0.78125,-0.125,0.348341232227488,0.375
"789","P","549","P_549_789",0.466666666666667,"X06","X07","06","07",25,8,25,7,0.757575757575758,0.78125,-0.0236742424242424,0.466666666666667,0.476325757575758
"789","P","626","P_626_789",0.290393013100437,"W14","X07","14","07",19,13,25,7,0.59375,0.78125,-0.1875,0.290393013100437,0.3125
"789","P","671","P_671_789",0.264705882352941,"Y10","X07","10","07",18,14,25,7,0.5625,0.78125,-0.21875,0.264705882352941,0.28125
"789","P","592","P_592_789",0.509803921568627,"Y02","X07","02","07",26,7,25,7,0.787878787878788,0.78125,0.00662878787878785,0.509803921568627,0.506628787878788
"789","P","623","P_623_789",0.290393013100437,"Z09","X07","09","07",19,13,25,7,0.59375,0.78125,-0.1875,0.290393013100437,0.3125
"789","P","503","P_503_789",0.33920704845815,"Z15","X07","15","07",22,12,25,7,0.647058823529412,0.78125,-0.134191176470588,0.33920704845815,0.365808823529412
"789","P","513","P_513_789",0.229287090558767,"Y16a","X07","16","07",17,16,25,7,0.515151515151515,0.78125,-0.266098484848485,0.229287090558767,0.233901515151515
"789","P","743","P_743_789",0.519230769230769,"Z12","X07","12","07",27,7,25,7,0.794117647058823,0.78125,0.0128676470588235,0.519230769230769,0.512867647058823
"789","P","602","P_602_789",0.548192771084337,"W08","X07","08","07",26,6,25,7,0.8125,0.78125,0.03125,0.548192771084337,0.53125
"789","P","729","P_729_789",0.27536231884058,"X10","X07","10","07",19,14,25,7,0.575757575757576,0.78125,-0.205492424242424,0.27536231884058,0.294507575757576
"789","P","682","P_682_789",0.406332453825858,"Z13","X07","13","07",22,9,25,7,0.709677419354839,0.78125,-0.0715725806451613,0.406332453825858,0.428427419354839
"789","P","651","P_651_789",0.4375,"Z04","X07","04","07",25,9,25,7,0.735294117647059,0.78125,-0.0459558823529411,0.4375,0.454044117647059
"789","P","607","P_607_789",0.417098445595855,"Y11","X07","11","07",23,9,25,7,0.71875,0.78125,-0.0625,0.417098445595855,0.4375
"789","P","670","P_670_789",0.290393013100437,"X08","X07","08","07",19,13,25,7,0.59375,0.78125,-0.1875,0.290393013100437,0.3125
"789","P","577","P_577_789",0.67741935483871,"X01","X07","01","07",30,4,25,7,0.882352941176471,0.78125,0.101102941176471,0.67741935483871,0.601102941176471
"789","P","506","P_506_789",0.19811320754717,"W16a","X07","16","07",15,17,25,7,0.46875,0.78125,-0.3125,0.19811320754717,0.1875
"789","P","660","P_660_789",0.285714285714286,"W11","X07","11","07",20,14,25,7,0.588235294117647,0.78125,-0.193014705882353,0.285714285714286,0.306985294117647
"789","P","610","P_610_789",0.445983379501385,"X16","X07","16","07",23,8,25,7,0.741935483870968,0.78125,-0.0393145161290323,0.445983379501385,0.460685483870968
"789","P","757","P_757_789",0.25629290617849,"Y15","X07","15","07",16,13,25,7,0.551724137931034,0.78125,-0.229525862068966,0.25629290617849,0.270474137931034
"789","P","720","P_720_789",0.817518248175182,"W01","X07","01","07",32,2,25,7,0.941176470588235,0.78125,0.159926470588235,0.817518248175182,0.659926470588235
"789","P","536","P_536_789",0.66996699669967,"Y03","X07","03","07",29,4,25,7,0.878787878787879,0.78125,0.0975378787878788,0.66996699669967,0.597537878787879
"789","P","511","P_511_789",0.519230769230769,"X05","X07","05","07",27,7,25,7,0.794117647058823,0.78125,0.0128676470588235,0.519230769230769,0.512867647058823
"789","P","603","P_603_789",0.370277078085642,"Z06","X07","06","07",21,10,25,7,0.67741935483871,0.78125,-0.10383064516129,0.370277078085642,0.39616935483871
"789","P","640","P_640_789",0.466666666666667,"W04","X07","04","07",25,8,25,7,0.757575757575758,0.78125,-0.0236742424242424,0.466666666666667,0.476325757575758
"789","P","708","P_708_789",0.509803921568627,"W02","X07","02","07",26,7,25,7,0.787878787878788,0.78125,0.00662878787878785,0.509803921568627,0.506628787878788
"789","P","782","P_782_789",0.301075268817204,"Z14","X07","14","07",20,13,25,7,0.606060606060606,0.78125,-0.175189393939394,0.301075268817204,0.324810606060606
"789","P","533","P_533_789",0.466666666666667,"X14","X07","14","07",25,8,25,7,0.757575757575758,0.78125,-0.0236742424242424,0.466666666666667,0.476325757575758
"789","P","754","P_754_789",0.807692307692308,"X02","X07","02","07",30,2,25,7,0.9375,0.78125,0.15625,0.807692307692308,0.65625
"789","P","648","P_648_789",0.601910828025478,"W15","X07","15","07",27,5,25,7,0.84375,0.78125,0.0625,0.601910828025478,0.5625
"789","P","535","P_535_789",0.406332453825858,"Y08","X07","08","07",22,9,25,7,0.709677419354839,0.78125,-0.0715725806451613,0.406332453825858,0.428427419354839
"789","P","522","P_522_789",0.67741935483871,"Y13","X07","13","07",30,4,25,7,0.882352941176471,0.78125,0.101102941176471,0.67741935483871,0.601102941176471
"789","P","717","P_717_789",0.548192771084337,"Z02","X07","02","07",26,6,25,7,0.8125,0.78125,0.03125,0.548192771084337,0.53125
"789","P","595","P_595_789",0.370277078085642,"Z10","X07","10","07",21,10,25,7,0.67741935483871,0.78125,-0.10383064516129,0.370277078085642,0.39616935483871
"789","P","604","P_604_789",0.348341232227488,"W10","X07","10","07",21,11,25,7,0.65625,0.78125,-0.125,0.348341232227488,0.375
"789","P","637","P_637_789",0.370277078085642,"Y05","X07","05","07",21,10,25,7,0.67741935483871,0.78125,-0.10383064516129,0.370277078085642,0.39616935483871
"789","P","666","P_666_789",0.4375,"X12","X07","12","07",25,9,25,7,0.735294117647059,0.78125,-0.0459558823529411,0.4375,0.454044117647059
"789","P","559","P_559_789",0.447174447174447,"X03","X07","03","07",26,9,25,7,0.742857142857143,0.78125,-0.0383928571428571,0.447174447174447,0.461607142857143
"789","P","676","P_676_789",0.381188118811881,"X11","X07","11","07",22,10,25,7,0.6875,0.78125,-0.09375,0.381188118811881,0.40625
"789","P","736","P_736_789",0.528301886792453,"W13","X07","13","07",24,6,25,7,0.8,0.78125,0.01875,0.528301886792453,0.51875
"789","Q","549","Q_549_789",0.411764705882353,"W06","X05","06","05",24,10,24,7,0.705882352941177,0.774193548387097,-0.0683111954459202,0.411764705882353,0.43168880455408
"789","Q","708","Q_708_789",0.628482972136223,"X01","X05","01","05",29,5,24,7,0.852941176470588,0.774193548387097,0.0787476280834914,0.628482972136223,0.578747628083491
"789","Q","629","Q_629_789",0.390862944162437,"Y08","X05","08","05",22,10,24,7,0.6875,0.774193548387097,-0.0866935483870968,0.390862944162437,0.413306451612903
"789","Q","670","Q_670_789",0.427055702917772,"X04","X05","04","05",23,9,24,7,0.71875,0.774193548387097,-0.0554435483870968,0.427055702917772,0.444556451612903
"789","Q","676","Q_676_789",0.686274509803922,"Z02","X05","02","05",30,4,24,7,0.882352941176471,0.774193548387097,0.108159392789374,0.686274509803922,0.608159392789374
"789","Q","707","Q_707_789",0.466666666666667,"Z15","X05","15","05",24,8,24,7,0.75,0.774193548387097,-0.0241935483870968,0.466666666666667,0.475806451612903
"789","Q","607","Q_607_789",0.54858934169279,"W07","X05","07","05",25,6,24,7,0.806451612903226,0.774193548387097,0.032258064516129,0.54858934169279,0.532258064516129
"789","Q","719","Q_719_789",0.52,"X13","X05","13","05",26,7,24,7,0.787878787878788,0.774193548387097,0.0136852394916911,0.52,0.513685239491691
"789","Q","625","Q_625_789",0.476839237057221,"Y04","X05","04","05",25,8,24,7,0.757575757575758,0.774193548387097,-0.0166177908113392,0.476839237057221,0.483382209188661
"789","Q","644","Q_644_789",0.510204081632653,"Y15","X05","15","05",25,7,24,7,0.78125,0.774193548387097,0.00705645161290325,0.510204081632653,0.507056451612903
"789","Q","648","Q_648_789",0.476839237057221,"Z16","X05","16","05",25,8,24,7,0.757575757575758,0.774193548387097,-0.0166177908113392,0.476839237057221,0.483382209188661
"789","Q","539","Q_539_789",0.4375,"X12a","X05","12","05",24,9,24,7,0.727272727272727,0.774193548387097,-0.0469208211143695,0.4375,0.453079178885631
"789","Q","771","Q_771_789",0.298876404494382,"X12b","X05","12","05",19,13,24,7,0.59375,0.774193548387097,-0.180443548387097,0.298876404494382,0.319556451612903
"789","Q","595","Q_595_789",0.4375,"W03","X05","03","05",24,9,24,7,0.727272727272727,0.774193548387097,-0.0469208211143695,0.4375,0.453079178885631
"789","Q","687","Q_687_789",0.887323943661972,"Z06","X05","06","05",27,1,24,7,0.964285714285714,0.774193548387097,0.190092165898618,0.887323943661972,0.690092165898618
"789","Q","695","Q_695_789",0.34841628959276,"X11","X05","11","05",22,12,24,7,0.647058823529412,0.774193548387097,-0.127134724857685,0.34841628959276,0.372865275142315
"789","Q","577","Q_577_789",0.567567567567568,"Y02","X05","02","05",27,6,24,7,0.818181818181818,0.774193548387097,0.0439882697947215,0.567567567567568,0.543988269794721
"789","Q","701","Q_701_789",0.558282208588957,"Z05","X05","05","05",26,6,24,7,0.8125,0.774193548387097,0.0383064516129032,0.558282208588957,0.538306451612903
"789","Q","637","Q_637_789",0.37984496124031,"W08","X05","08","05",21,10,24,7,0.67741935483871,0.774193548387097,-0.0967741935483871,0.37984496124031,0.403225806451613
"789","Q","592","Q_592_789",0.401496259351621,"Z07","X05","07","05",23,10,24,7,0.696969696969697,0.774193548387097,-0.0772238514173997,0.401496259351621,0.4227761485826
"789","Q","557","Q_557_789",0.346534653465346,"Z11","X05","11","05",20,11,24,7,0.645161290322581,0.774193548387097,-0.129032258064516,0.346534653465346,0.370967741935484
"789","Q","504","Q_504_789",0.357664233576642,"X09","X05","09","05",21,11,24,7,0.65625,0.774193548387097,-0.117943548387097,0.357664233576642,0.382056451612903
"789","Q","536","Q_536_789",0.456090651558074,"Z14a","X05","14","05",23,8,24,7,0.741935483870968,0.774193548387097,-0.032258064516129,0.456090651558074,0.467741935483871
"789","Q","720","Q_720_789",0.529411764705882,"W02","X05","02","05",27,7,24,7,0.794117647058823,0.774193548387097,0.0199240986717267,0.529411764705882,0.519924098671727
"789","Q","786","Q_786_789",0.818867924528302,"W01","X05","01","05",31,2,24,7,0.939393939393939,0.774193548387097,0.165200391006843,0.818867924528302,0.665200391006843
"789","Q","568","Q_568_789",0.5,"Z13","X05","13","05",24,7,24,7,0.774193548387097,0.774193548387097,0,0.5,0.5
"789","Q","754","Q_754_789",0.5,"X06","X05","06","05",24,7,24,7,0.774193548387097,0.774193548387097,0,0.5,0.5
"789","Q","666","Q_666_789",0.486631016042781,"Z08","X05","08","05",26,8,24,7,0.764705882352941,0.774193548387097,-0.00948766603415563,0.486631016042781,0.490512333965844
"789","Q","680","Q_680_789",0.527868852459016,"W13","X05","13","05",23,6,24,7,0.793103448275862,0.774193548387097,0.0189098998887653,0.527868852459016,0.518909899888765
"789","Q","702","Q_702_789",0.4375,"Y13","X05","13","05",24,9,24,7,0.727272727272727,0.774193548387097,-0.0469208211143695,0.4375,0.453079178885631
"789","Q","522","Q_522_789",0.52,"X14","X05","14","05",26,7,24,7,0.787878787878788,0.774193548387097,0.0136852394916911,0.52,0.513685239491691
"789","Q","780","Q_780_789",0.5,"Z09","X05","09","05",24,7,24,7,0.774193548387097,0.774193548387097,0,0.5,0.5
"789","Q","636","Q_636_789",0.567567567567568,"X02","X05","02","05",27,6,24,7,0.818181818181818,0.774193548387097,0.0439882697947215,0.567567567567568,0.543988269794721
"789","Q","603","Q_603_789",0.445086705202312,"X03","X05","03","05",22,8,24,7,0.733333333333333,0.774193548387097,-0.0408602150537635,0.445086705202312,0.459139784946237
"789","Q","612","Q_612_789",0.645756457564576,"W12","X05","12","05",25,4,24,7,0.862068965517241,0.774193548387097,0.0878754171301446,0.645756457564576,0.587875417130145
"789","Q","640","Q_640_789",0.823529411764706,"Y01","X05","01","05",32,2,24,7,0.941176470588235,0.774193548387097,0.166982922201139,0.823529411764706,0.666982922201139
"789","Q","559","Q_559_789",0.309734513274336,"Y09","X05","09","05",20,13,24,7,0.606060606060606,0.774193548387097,-0.168132942326491,0.309734513274336,0.331867057673509
"789","Q","772","Q_772_789",0.456090651558074,"W09","X05","09","05",23,8,24,7,0.741935483870968,0.774193548387097,-0.032258064516129,0.456090651558074,0.467741935483871
"789","Q","671","Q_671_789",0.529411764705882,"Z01","X05","01","05",27,7,24,7,0.794117647058823,0.774193548387097,0.0199240986717267,0.529411764705882,0.519924098671727
"789","Q","574","Q_574_789",0.309734513274336,"X15","X05","15","05",20,13,24,7,0.606060606060606,0.774193548387097,-0.168132942326491,0.309734513274336,0.331867057673509
"789","Q","685","Q_685_789",0.337931034482759,"Y16a","X05","16","05",21,12,24,7,0.636363636363636,0.774193548387097,-0.13782991202346,0.337931034482759,0.36217008797654
"789","Q","775","Q_775_789",0.346534653465346,"W14","X05","14","05",20,11,24,7,0.645161290322581,0.774193548387097,-0.129032258064516,0.346534653465346,0.370967741935484
"789","Q","651","Q_651_789",0.457286432160804,"Z04","X05","04","05",26,9,24,7,0.742857142857143,0.774193548387097,-0.0313364055299539,0.457286432160804,0.468663594470046
"789","Q","627","Q_627_789",0.510204081632653,"Z14b","X05","14","05",25,7,24,7,0.78125,0.774193548387097,0.00705645161290325,0.510204081632653,0.507056451612903
"789","Q","643","Q_643_789",0.357664233576642,"X16a","X05","16","05",21,11,24,7,0.65625,0.774193548387097,-0.117943548387097,0.357664233576642,0.382056451612903
"789","Q","781","Q_781_789",0.593220338983051,"X07","X05","07","05",25,5,24,7,0.833333333333333,0.774193548387097,0.0591397849462366,0.593220338983051,0.559139784946237
"789","Q","521","Q_521_789",0.52,"Y03","X05","03","05",26,7,24,7,0.787878787878788,0.774193548387097,0.0136852394916911,0.52,0.513685239491691
"789","Q","556","Q_556_789",0.357664233576642,"Y11","X05","11","05",21,11,24,7,0.65625,0.774193548387097,-0.117943548387097,0.357664233576642,0.382056451612903
"789","Q","660","Q_660_789",0.510204081632653,"Z03","X05","03","05",25,7,24,7,0.78125,0.774193548387097,0.00705645161290325,0.510204081632653,0.507056451612903
"789","Q","653","Q_653_789",0.466666666666667,"W15","X05","15","05",24,8,24,7,0.75,0.774193548387097,-0.0241935483870968,0.466666666666667,0.475806451612903
"789","Q","717","Q_717_789",0.368421052631579,"Y07","X05","07","05",22,11,24,7,0.666666666666667,0.774193548387097,-0.10752688172043,0.368421052631579,0.39247311827957
"789","Q","748","Q_748_789",0.510204081632653,"Y14","X05","14","05",25,7,24,7,0.78125,0.774193548387097,0.00705645161290325,0.510204081632653,0.507056451612903
"789","Q","738","Q_738_789",0.337931034482759,"X10","X05","10","05",21,12,24,7,0.636363636363636,0.774193548387097,-0.13782991202346,0.337931034482759,0.36217008797654
"789","Q","562","Q_562_789",0.620253164556962,"X08","X05","08","05",28,5,24,7,0.848484848484849,0.774193548387097,0.0742913000977518,0.620253164556962,0.574291300097752
"789","Q","647","Q_647_789",0.456090651558074,"Z12","X05","12","05",23,8,24,7,0.741935483870968,0.774193548387097,-0.032258064516129,0.456090651558074,0.467741935483871
